2026-02-03T00:00:03.683+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select u1_0.id,u1_0.created_at,u1_0.name,u1_0.password,u1_0.role,u1_0.username from user u1_0 where u1_0.username=?
2026-02-03T00:00:17.848+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:17.851+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:17.854+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:17.857+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:17.860+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:17.863+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:17.866+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:17.869+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:17.872+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:17.875+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:17.878+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:17.881+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:17.883+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:17.887+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:17.889+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:17.892+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:17.896+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:17.899+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:17.902+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:17.906+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:17.909+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:17.912+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:17.916+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:17.919+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:17.922+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:17.925+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:17.927+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:17.930+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:17.934+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:17.937+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:17.940+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:17.943+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:17.946+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:17.949+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:17.952+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:17.956+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:17.959+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:17.962+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:17.965+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:17.968+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:17.971+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:17.973+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:17.976+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
2026-02-03T00:00:17.979+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='PENDING' and year(so1_0.order_date)=? and month(so1_0.order_date)=?
2026-02-03T00:00:17.982+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select coalesce(sum(so1_0.quantity),0) from stock_order so1_0 where so1_0.product_id=? and so1_0.status='COMPLETED' and year(so1_0.received_date)=? and month(so1_0.received_date)=?
2026-02-03T00:00:17.986+09:00 DEBUG 27724 --- [demo] [http-nio-0.0.0.0-8888-exec-5] org.hibernate.SQL                        : select so1_0.id,so1_0.consumed,so1_0.created_at,so1_0.expiry_date,so1_0.note,so1_0.order_date,so1_0.order_quantity,so1_0.product_id,p1_0.id,p1_0.category,p1_0.created_at,p1_0.min_quantity,p1_0.name,p1_0.note,p1_0.unit,p1_0.updated_at,so1_0.quantity,so1_0.received_date,so1_0.remaining_quantity,so1_0.status from stock_order so1_0 join product p1_0 on p1_0.id=so1_0.product_id where p1_0.id=? and so1_0.status='COMPLETED' and so1_0.expiry_date is not null order by so1_0.expiry_date
